vuelta,tiempo_us,voltaje_V
712,493683840.0,0.44080568
712,493706431.0,0.40611124
712,493729027.0,0.37791256
712,493751625.0,0.34165712
712,493774232.0,0.30056764
712,493796829.0,0.2699519
712,493819383.0,0.24658732
712,493841957.0,0.23933622
712,493864559.0,0.237724868
712,493887205.0,0.25222704
712,493909803.0,0.27317464
712,493932392.0,0.30943006
712,493954991.0,0.34407416
712,493977568.0,0.3795239
712,494000122.0,0.4198581
712,494022672.0,0.44563972
712,494045268.0,0.46255892
712,494067846.0,0.452085152
712,494090519.0,0.467392984
712,494113186.0,0.451279468
712,494135841.0,0.42388648
712,494158424.0,0.385969336
712,494181073.0,0.34487984
712,494203651.0,0.31023574
712,494226266.0,0.28687114
712,494248864.0,0.24981002
712,494271465.0,0.23611354
712,494294051.0,0.23450216
712,494316642.0,0.24739298
712,494339233.0,0.26270086
712,494361844.0,0.2917052
712,494384365.0,0.3287663
712,494406920.0,0.36743876
712,494429508.0,0.4069169
712,494452057.0,0.435165936
712,494474711.0,0.4633646
712,494497240.0,0.47222708
712,494519824.0,0.4730327
712,494542379.0,0.4665873
712,494564927.0,0.44161136
712,494587525.0,0.4077226
712,494610048.0,0.37710688
712,494632651.0,0.33521172
712,494655246.0,0.29573356
712,494677841.0,0.26511788
712,494700436.0,0.240947584
712,494723110.0,0.23450216
712,494745684.0,0.24014192
712,494768267.0,0.25464408
712,494790845.0,0.2812314
712,494813369.0,0.31184712
712,494835946.0,0.35132524
712,494858541.0,0.39483176
712,494881121.0,0.42146944
712,494903711.0,0.44886244
712,494926299.0,0.46981004
712,494948894.0,0.4778668
712,494971433.0,0.474644068
712,494994099.0,0.4536965
712,495016631.0,0.419052432
712,495039293.0,0.38355228
712,495061877.0,0.3497139
712,495084430.0,0.31184712
712,495107022.0,0.2699519
712,495129567.0,0.24819868
712,495152126.0,0.240947584
712,495174799.0,0.24175326
712,495197390.0,0.25625542
712,495219991.0,0.26350652
712,495242566.0,0.304596
712,495265056.0,0.3392401
712,495287616.0,0.37227284
712,495310213.0,0.40611124
712,495332795.0,0.43758296
712,495355393.0,0.45772488
712,495377982.0,0.4665873
712,495400522.0,0.47061568
712,495423084.0,0.45530784
713,495445698.0,0.438388616
713,495468369.0,0.4044999
713,495490914.0,0.37066148
713,495513507.0,0.33521172
713,495536107.0,0.30056764
713,495558704.0,0.26431218
713,495581313.0,0.24658732
713,495603884.0,0.2433646
713,495626420.0,0.23933622
713,495649015.0,0.25625542
713,495671618.0,0.27720302
713,495694216.0,0.31909816
713,495716800.0,0.34487984
713,495739378.0,0.386775
713,495761870.0,0.4230808
713,495784408.0,0.44725108
713,495807003.0,0.467392984
713,495829680.0,0.45611356
713,495852272.0,0.46981004
713,495874846.0,0.46094756
713,495897450.0,0.4198581
713,495919992.0,0.3827466
713,495942523.0,0.34407416
713,495965083.0,0.30781874
713,495987694.0,0.27236894
713,496010285.0,0.249004352
713,496032946.0,0.236919216
713,496055606.0,0.23450216
713,496078197.0,0.2433646
713,496100724.0,0.26511788
713,496123326.0,0.2981506
713,496145848.0,0.33360036
713,496168443.0,0.37630124
713,496191026.0,0.4077226
713,496213559.0,0.444028384
713,496236218.0,0.46578164
713,496258800.0,0.481895168
713,496281452.0,0.4770611
713,496304015.0,0.46255892
713,496326598.0,0.43033186
713,496349307.0,0.40611124
713,496371877.0,0.365021732
713,496394540.0,0.32715496
713,496417122.0,0.28928816
713,496439706.0,0.25947816
713,496462271.0,0.23611354
713,496484873.0,0.23611354
713,496507463.0,0.23530784
713,496530044.0,0.25786676
713,496552636.0,0.26834056
713,496575220.0,0.31345844
713,496597815.0,0.359382
713,496620308.0,0.39483176
713,496642884.0,0.427109168
713,496665547.0,0.45611356
713,496688132.0,0.47222708
713,496710712.0,0.475449736
713,496733358.0,0.47061568
713,496755938.0,0.44725108
713,496778523.0,0.41824672
713,496801117.0,0.38194096
713,496823709.0,0.34407416
713,496846292.0,0.30620736
713,496868873.0,0.27075762
713,496891477.0,0.2538384
713,496914002.0,0.2433646
713,496936540.0,0.24578164
713,496959126.0,0.2538384
713,496981663.0,0.28042572
713,497004247.0,0.30540168
713,497026825.0,0.3392401
713,497049383.0,0.381135268
713,497072052.0,0.410139616
713,497094719.0,0.44805676
713,497117312.0,0.46900432
713,497139874.0,0.4778668
713,497162420.0,0.47142136
714,497185026.0,0.4536965
