vuelta,tiempo_us,voltaje_V
2121,27063843.0,0.049951932
2121,27086452.0,0.08781872
2121,27108995.0,0.14824446
2122,27131624.0,0.19497368
2122,27154206.0,0.24739298
2122,27176810.0,0.29412222
2122,27199418.0,0.32634926
2122,27222023.0,0.34487984
2122,27244591.0,0.347296868
2122,27267259.0,0.31990388
2122,27289847.0,0.2949279
2122,27312385.0,0.24981002
2122,27334986.0,0.19900206
2122,27357597.0,0.1329366
2122,27380134.0,0.08540169
2122,27402714.0,0.046729224
2122,27425290.0,0.0193362308
2122,27447968.0,0.024975966
2122,27470574.0,0.02658732
2122,27493116.0,0.056397344
2122,27515710.0,0.10634928
2122,27538310.0,0.16758068
2122,27560926.0,0.25303274
2122,27583595.0,0.3110414
2122,27606158.0,0.356965
2122,27628871.0,0.40611124
2122,27651463.0,0.42630348
2122,27674050.0,0.4496681
2122,27696598.0,0.43758296
2122,27719198.0,0.41094528
2122,27741797.0,0.359382
2122,27764297.0,0.30781874
2122,27786894.0,0.2506157
2122,27809421.0,0.16516365
2122,27832031.0,0.10876631
2122,27854642.0,0.08540169
2122,27877189.0,0.042700844
2122,27899796.0,0.020947584
2122,27922371.0,0.030615702
2122,27944982.0,0.053980312
2122,27967570.0,0.09587548
2122,27990110.0,0.14824446
2122,28012710.0,0.200613416
2122,28035376.0,0.2514214
2122,28057907.0,0.30298466
2122,28080524.0,0.33440602
2122,28103160.0,0.35777064
2122,28125809.0,0.3456855
2122,28148398.0,0.33037764
2122,28171004.0,0.29251088
2122,28193602.0,0.2441703
2122,28216157.0,0.1909453
2122,28238701.0,0.1192401
2122,28261247.0,0.07895628
2122,28283791.0,0.0378667868
2122,28306480.0,0.020141908
2122,28329057.0,0.012085145
2122,28351684.0,0.0386724616
2122,28374347.0,0.05962005
2122,28396894.0,0.11682307
2122,28419509.0,0.17563744
2122,28442103.0,0.236919216
2122,28464775.0,0.2844541
2122,28487318.0,0.36099336
2122,28509897.0,0.4028885
2122,28532423.0,0.4367773
2122,28554968.0,0.43919432
2122,28577545.0,0.427109168
2122,28600213.0,0.39483176
2122,28622808.0,0.348102536
2122,28645498.0,0.29895628
2122,28668145.0,0.24014192
2122,28690788.0,0.16113527
2122,28713394.0,0.098292516
2122,28735975.0,0.06284276
2122,28758501.0,0.03303273
2122,28781048.0,0.024975966
2122,28803657.0,0.040283816
2123,28826283.0,0.05559167
