vuelta,tiempo_us,voltaje_V
1830,101582161.0,0.12246281
1830,101604788.0,0.16274662
1830,101627397.0,0.1909453
1830,101649937.0,0.23208516
1830,101672528.0,0.26350652
1830,101695115.0,0.31265276
1830,101717710.0,0.33037764
1830,101740310.0,0.3456855
1830,101762864.0,0.34326848
1830,101785435.0,0.3392401
1830,101807982.0,0.31748684
1830,101830567.0,0.28606544
1830,101853169.0,0.2506157
1830,101875707.0,0.217582968
1830,101898370.0,0.1836942
1830,101920898.0,0.15630122
1830,101943513.0,0.13777066
1830,101966112.0,0.12407415
1830,101988724.0,0.13696498
1830,102011320.0,0.16355228
1830,102033915.0,0.17886014
1830,102056509.0,0.211137552
1830,102079182.0,0.25625542
1830,102101776.0,0.29412222
1830,102124380.0,0.33037764
1830,102146969.0,0.35777064
1830,102169567.0,0.37468984
1830,102192141.0,0.37388416
1830,102214715.0,0.365021732
1830,102237371.0,0.35132524
1830,102259960.0,0.31990388
1830,102282547.0,0.27317464
1830,102305145.0,0.23289082
1830,102327757.0,0.192556652
1830,102350430.0,0.166775
1830,102372922.0,0.13213092
1830,102395520.0,0.10957198
1830,102418112.0,0.10312657
1830,102440727.0,0.1192401
1830,102463282.0,0.13051957
1830,102485894.0,0.16194094
1830,102508496.0,0.19577934
1830,102531109.0,0.23208516
1830,102553683.0,0.26914626
1830,102576288.0,0.2981506
1830,102598819.0,0.32312656
1830,102621417.0,0.3360174
1830,102643945.0,0.33682304
1830,102666544.0,0.34326848
1830,102689124.0,0.30781874
1830,102711732.0,0.28284276
1830,102734310.0,0.249004352
1830,102756974.0,0.21274892
1830,102779561.0,0.18611124
1831,102802181.0,0.15871824
1831,102824786.0,0.14260471
1831,102847396.0,0.1361593
1831,102869949.0,0.14179904
1831,102892547.0,0.16274662
1831,102915160.0,0.192556652
1831,102937835.0,0.21436026
1831,102960459.0,0.25464408
1831,102983043.0,0.29009384
1831,103005632.0,0.32151524
1831,103028216.0,0.3497139
1831,103050775.0,0.37227284
1831,103073353.0,0.3634104
1831,103096068.0,0.36099336
1831,103118664.0,0.3384344
1831,103146838.0,0.29734492
1831,103169446.0,0.25625542
1831,103192062.0,0.22
1831,103214525.0,0.180471508
1831,103237205.0,0.14421608
1831,103259792.0,0.12004577
1831,103282408.0,0.10796063
1831,103305015.0,0.10312657
1831,103327621.0,0.11521172
1831,103350213.0,0.1361593
1831,103372769.0,0.172414752
1831,103395438.0,0.20383612
1831,103418042.0,0.24658732
1831,103440619.0,0.2844541
1831,103463172.0,0.3182925
1831,103485715.0,0.3384344
1831,103508244.0,0.34407416
1831,103530808.0,0.34326848
1831,103553401.0,0.329572
1831,103575879.0,0.30540168
1831,103598477.0,0.27720302
1831,103621084.0,0.23933622
1831,103643683.0,0.20383612
1831,103666274.0,0.172414752
1831,103688949.0,0.15227284
1831,103711525.0,0.13777066
1831,103734140.0,0.13777066
1831,103756747.0,0.14179904
1831,103779348.0,0.16355228
1831,103801927.0,0.19819638
1831,103824536.0,0.22886244
1831,103847124.0,0.2715633
1831,103869668.0,0.30781874
1831,103892274.0,0.33198902
1831,103914881.0,0.3626047
1831,103937435.0,0.37388416
1831,103960004.0,0.37710688
1831,103982594.0,0.364216068
1831,104005256.0,0.340045784
1831,104027930.0,0.31023574
1831,104050536.0,0.25947816
1831,104073123.0,0.22483406
1831,104095729.0,0.17805446
1831,104118329.0,0.14985579
1831,104140941.0,0.121657128
1831,104163623.0,0.11521172
1831,104186225.0,0.11198901
1831,104208838.0,0.12326848
1831,104231417.0,0.14663309
1831,104254025.0,0.176443132
1831,104276689.0,0.20791486
1831,104299289.0,0.2441703
1831,104321833.0,0.28284276
1831,104344426.0,0.31184712
1831,104367009.0,0.33360036
1831,104389601.0,0.3360174
1831,104412134.0,0.33762876
1831,104434718.0,0.3182925
1831,104457260.0,0.29573356
1831,104479841.0,0.26511788
1831,104502438.0,0.23853054
1831,104525035.0,0.20303044
1832,104547664.0,0.17402608
