vuelta,tiempo_us,voltaje_V
1559,234558914.0,0.39160908
1559,234581519.0,0.32715496
1559,234604104.0,0.2675349
1559,234626654.0,0.21436026
1559,234649240.0,0.17402608
1559,234671827.0,0.15791256
1559,234694412.0,0.16838636
1559,234717002.0,0.16838636
1559,234739588.0,0.240947584
1559,234762269.0,0.2675349
1559,234784805.0,0.31990388
1559,234807401.0,0.3795239
1559,234829930.0,0.45450216
1559,234852523.0,0.4867292
1559,234875056.0,0.5350698
1559,234897602.0,0.5262074
1559,234920135.0,0.53104144
1559,234942730.0,0.50687116
1559,234965305.0,0.4641703
1559,234987848.0,0.41582972
1559,235010438.0,0.35454796
1559,235033064.0,0.29653924
1559,235055716.0,0.2514214
1559,235078273.0,0.206303484
1559,235100953.0,0.19900206
1559,235123558.0,0.1836942
1559,235146107.0,0.20383612
1559,235168701.0,0.25786676
1559,235191287.0,0.28364844
1559,235213868.0,0.33682304
1559,235236466.0,0.40611124
1559,235259039.0,0.45772488
1559,235281636.0,0.50928816
1559,235304221.0,0.5447379
1559,235326762.0,0.5600457
1559,235349306.0,0.55440604
1559,235371904.0,0.5399038
1559,235394426.0,0.50525976
1559,235417026.0,0.4496681
1559,235439570.0,0.381135268
1559,235462222.0,0.3158755
1559,235484770.0,0.26189516
1560,235507380.0,0.213554584
1560,235530050.0,0.173220416
1560,235552726.0,0.16435798
1560,235575381.0,0.15307851
1560,235598057.0,0.17805446
1560,235620699.0,0.21274892
1560,235643307.0,0.26592352
1560,235665885.0,0.33118334
1560,235688488.0,0.36905012
1560,235711077.0,0.43113756
1560,235733680.0,0.47625544
1560,235756278.0,0.51170516
1560,235778855.0,0.5133165
1560,235801406.0,0.5229847
1560,235823968.0,0.498814336
1560,235846616.0,0.45853056
1560,235869220.0,0.40611124
1560,235891809.0,0.35132524
1560,235914405.0,0.29251088
1560,235936998.0,0.23853054
1560,235959613.0,0.20544746
1560,235982207.0,0.18530556
1560,236004801.0,0.17805446
1560,236027402.0,0.209526216
1560,236050059.0,0.2538384
1560,236072599.0,0.29009384
1560,236095178.0,0.348908232
1560,236117872.0,0.4044999
1560,236140476.0,0.467392984
1560,236163168.0,0.5213733
1560,236185731.0,0.56729684
1560,236208302.0,0.56729684
1560,236230888.0,0.5624628
1560,236253427.0,0.5455436
1560,236275971.0,0.5012314
1560,236298495.0,0.44725108
1560,236321070.0,0.384358
1560,236343565.0,0.31265276
1560,236366157.0,0.25867244
1560,236388745.0,0.210331868
1560,236411406.0,0.17160906
1560,236434002.0,0.14985579
1560,236456618.0,0.1699977
1560,236479166.0,0.18611124
1560,236501760.0,0.21597162
1560,236524376.0,0.274786
1560,236546866.0,0.32070952
1560,236569439.0,0.3827466
1560,236591974.0,0.44886244
1560,236614570.0,0.49478596
1560,236637170.0,0.5254017
1560,236659754.0,0.5350698
1560,236682357.0,0.5262074
1560,236704930.0,0.49962004
1560,236727528.0,0.46094756
1560,236750142.0,0.402082836
1560,236772777.0,0.3456855
1560,236795341.0,0.2884825
1560,236817876.0,0.240947584
1560,236840542.0,0.20222476
1560,236863125.0,0.200613416
1560,236885789.0,0.184499884
1560,236908452.0,0.19013962
1560,236931057.0,0.22805678
1560,236953643.0,0.2917052
1560,236976186.0,0.35213092
1560,236998759.0,0.38999772
1560,237021354.0,0.467392984
1560,237044017.0,0.5205676
1560,237066546.0,0.55601732
1560,237089135.0,0.5737423
1560,237111688.0,0.5592401
1560,237134239.0,0.5399038
1560,237156793.0,0.49398032
1560,237179360.0,0.43758296
1560,237201999.0,0.37791256
1560,237224652.0,0.31265276
1560,237247282.0,0.26431218
1561,237269908.0,0.20303044
