vuelta,tiempo_us,voltaje_V
1583,270683676.0,0.20872054
1583,270706292.0,0.173220416
1583,270728953.0,0.15549552
1583,270751551.0,0.15388418
1583,270774155.0,0.17563744
1583,270796775.0,0.21436026
1583,270819372.0,0.2675349
1583,270841976.0,0.32070952
1583,270864618.0,0.39805448
1583,270887228.0,0.44241704
1583,270909825.0,0.48914624
1583,270932420.0,0.5165392
1583,270954954.0,0.5382925
1583,270977499.0,0.522179
1583,270999978.0,0.498814336
1583,271022629.0,0.45772488
1583,271045221.0,0.4069169
1583,271067760.0,0.347296868
1583,271090416.0,0.29089952
1583,271112999.0,0.24175326
1583,271135599.0,0.219194308
1583,271158276.0,0.1836942
1583,271180816.0,0.1836942
1583,271203361.0,0.211137552
1583,271226036.0,0.23853054
1583,271248639.0,0.2884825
1583,271271182.0,0.3497139
1583,271293731.0,0.410139616
1583,271316385.0,0.46014192
1583,271339000.0,0.5197619
1583,271361548.0,0.55601732
1583,271384154.0,0.57051956
1583,271406791.0,0.56487984
1583,271429416.0,0.5399038
1583,271451961.0,0.50928816
1583,271474541.0,0.4504738
1583,271497091.0,0.37871824
1583,271519671.0,0.32634926
1583,271542272.0,0.25625542
1583,271564863.0,0.206303484
1583,271587546.0,0.17402608
1583,271610130.0,0.16194094
1583,271632737.0,0.15871824
1583,271655316.0,0.180471508
1583,271677991.0,0.219194308
1583,271700657.0,0.27800868
1583,271723220.0,0.3497139
1583,271745751.0,0.39966584
1583,271768330.0,0.4496681
1583,271790880.0,0.5036484
1583,271813419.0,0.53104144
1583,271836013.0,0.5390982
1583,271858558.0,0.5254017
1583,271881108.0,0.498814336
1583,271903765.0,0.4681987
1583,271926346.0,0.4028885
1583,271948959.0,0.3392401
1583,271971543.0,0.28687114
1583,271994153.0,0.23853054
1583,272016784.0,0.200613416
1583,272039446.0,0.20222476
1583,272062037.0,0.206303484
1583,272084685.0,0.206303484
1583,272107353.0,0.24658732
1583,272129920.0,0.2917052
1583,272152457.0,0.3634104
1583,272175160.0,0.4198581
1583,272197710.0,0.46900432
1583,272220277.0,0.52862436
1583,272242882.0,0.54151524
1583,272265454.0,0.579382
1583,272287941.0,0.53104144
1583,272310539.0,0.5390982
1583,272333072.0,0.49398032
1583,272355625.0,0.4327489
1583,272378165.0,0.371467136
1583,272400804.0,0.30620736
1584,272423426.0,0.2538384
1584,272445955.0,0.19819638
1584,272468591.0,0.17805446
1584,272491260.0,0.166775
1584,272513780.0,0.15549552
1584,272536374.0,0.18288852
1584,272558959.0,0.2232227
1584,272581518.0,0.2715633
1584,272604059.0,0.33037764
1584,272626656.0,0.3932204
1584,272649184.0,0.452085152
1584,272671841.0,0.4980087
1584,272694380.0,0.51573352
1584,272716957.0,0.52862436
1584,272739543.0,0.5262074
1584,272762084.0,0.48914624
1584,272784664.0,0.4504738
1584,272807213.0,0.39483176
1584,272829791.0,0.3384344
1584,272852339.0,0.2876768
1584,272874872.0,0.249004352
1584,272897541.0,0.19980774
1584,272920154.0,0.18127718
1584,272942762.0,0.188528268
1584,272965418.0,0.20544746
1584,272988027.0,0.24658732
1584,273010629.0,0.30298466
1584,273033308.0,0.36179904
1584,273055935.0,0.43919432
1584,273078514.0,0.481895168
1584,273101178.0,0.53023576
1584,273123760.0,0.5592401
1584,273146307.0,0.57132524
1584,273168920.0,0.5624628
1584,273191454.0,0.5350698
1584,273214000.0,0.4907576
1584,273236696.0,0.438388616
1584,273259355.0,0.36824448
1584,273281933.0,0.31184712
1584,273304525.0,0.25544976
1584,273327102.0,0.1973907
1584,273349644.0,0.16838636
1584,273372225.0,0.15791256
1584,273394824.0,0.1595239
1584,273417371.0,0.1836942
1584,273439919.0,0.22886244
1584,273462504.0,0.28284276
1584,273485097.0,0.3456855
1584,273507641.0,0.40852828
1584,273530236.0,0.46014192
1584,273552853.0,0.5020371
1584,273575462.0,0.52862436
1584,273598087.0,0.5390982
1584,273620632.0,0.5262074
1584,273643159.0,0.49478596
1584,273665764.0,0.4496681
1584,273688309.0,0.39805448
1584,273710877.0,0.3456855
1584,273733426.0,0.28284276
1584,273756007.0,0.233696492
1584,273778677.0,0.19900206
1584,273801288.0,0.18611124
1584,273823870.0,0.19900206
1584,273846475.0,0.21194324
1584,273869049.0,0.24578164
1584,273891657.0,0.3013733
1584,273914199.0,0.355353632
1584,273936844.0,0.4367773
1584,273959391.0,0.4770611
1584,273981937.0,0.5254017
1584,274004470.0,0.54876624
1584,274027063.0,0.56729684
1584,274049635.0,0.56729684
1584,274072210.0,0.53184708
1584,274094829.0,0.48914624
1584,274117466.0,0.427914836
1584,274140154.0,0.36099336
1584,274162751.0,0.3013733
1585,274185337.0,0.2433646
