vuelta,tiempo_us,voltaje_V
547,-417239507.0,0.9992401
547,-417216953.0,0.9525109
547,-417194393.0,0.87758296
547,-417171778.0,0.79051952
547,-417149166.0,0.6986725
547,-417126602.0,0.60113524
547,-417104006.0,0.5197619
547,-417081442.0,0.47061568
547,-417058868.0,0.43436024
547,-417036268.0,0.427914836
547,-417013598.0,0.4536965
547,-416991036.0,0.50928816
547,-416968446.0,0.5858274
547,-416945890.0,0.6785306
547,-416923359.0,0.7832685
547,-416900796.0,0.8808056
547,-416878249.0,0.9573449
547,-416855680.0,1.0177706
547,-416833093.0,1.0484366
547,-416810484.0,1.0597162
547,-416787888.0,1.0460197
547,-416765277.0,0.9952117
547,-416742718.0,0.9396201
547,-416720136.0,0.8606637
547,-416697581.0,0.7832685
547,-416675015.0,0.71317464
547,-416652417.0,0.65919436
547,-416629799.0,0.6124147
547,-416607255.0,0.5898558
547,-416584697.0,0.60355232
547,-416562118.0,0.63018996
547,-416539515.0,0.68578168
547,-416516926.0,0.7550698
547,-416494366.0,0.826019636
547,-416471706.0,0.89853052
547,-416449116.0,0.9557336
547,-416426584.0,1.0024628
547,-416403976.0,1.0298558
547,-416381373.0,1.0193819
547,-416358762.0,0.9863493
547,-416336209.0,0.9283406
547,-416313665.0,0.8598581
547,-416291107.0,0.7776287
547,-416268537.0,0.6833646
547,-416246005.0,0.59468984
547,-416223399.0,0.5213733
547,-416200841.0,0.47222708
547,-416178232.0,0.4367773
547,-416155674.0,0.43919432
547,-416133089.0,0.45853056
547,-416110481.0,0.51009384
547,-416087873.0,0.58824444
547,-416065274.0,0.67933624
547,-416042676.0,0.77360032
547,-416020078.0,0.86146948
547,-415997484.0,0.932369
547,-415975005.0,0.9968231
547,-415952439.0,1.0379629
547,-415929834.0,1.045214
547,-415907298.0,1.0250217
547,-415884697.0,0.98151517
547,-415861978.0,0.92028384
547,-415839389.0,0.85260696
547,-415816778.0,0.7800458
547,-415794235.0,0.7051179
547,-415771677.0,0.6495262
547,-415749125.0,0.6213275
547,-415726556.0,0.5954955
547,-415704013.0,0.606775
547,-415681505.0,0.63744104
547,-415658899.0,0.6906157
547,-415636339.0,0.7582925
547,-415613779.0,0.8332707
547,-415591217.0,0.9001419
547,-415568668.0,0.96701304
547,-415546057.0,1.014548
547,-415523516.0,1.0331288
547,-415500943.0,1.0282445
548,-415478325.0,1.012131
548,-415455783.0,0.94445416
548,-415433204.0,0.8663035
548,-415410637.0,0.7808514
548,-415388107.0,0.68578168
548,-415365521.0,0.59066148
548,-415342931.0,0.5165392
548,-415320370.0,0.46255892
548,-415297785.0,0.43033186
548,-415275068.0,0.43194324
548,-415252457.0,0.45772488
548,-415229844.0,0.50928816
548,-415207254.0,0.5971069
548,-415184684.0,0.687393
548,-415162178.0,0.79374224
548,-415139568.0,0.87838868
548,-415117003.0,0.959762
548,-415094505.0,1.0137423
548,-415071908.0,1.0524651
548,-415049311.0,1.0597162
548,-415026721.0,1.0436027
548,-415004105.0,0.98151517
548,-414981396.0,0.9227008
548,-414958840.0,0.8534126
548,-414936306.0,0.786491136
548,-414913633.0,0.7051179
548,-414891076.0,0.6463035
548,-414868517.0,0.609192
548,-414846020.0,0.5898558
548,-414823461.0,0.6059693
548,-414800905.0,0.6422751
548,-414778340.0,0.6938384
548,-414755788.0,0.7590982
548,-414733242.0,0.8397162
548,-414710696.0,0.9138384
548,-414688163.0,0.96701304
548,-414665546.0,1.0097139
548,-414642968.0,1.0331288
548,-414620372.0,1.0226047
548,-414597773.0,0.98554352
548,-414575180.0,0.92431224
548,-414552589.0,0.85260696
548,-414529984.0,0.7687663
548,-414507423.0,0.68417024
548,-414484803.0,0.58099336
548,-414462194.0,0.51412224
548,-414439585.0,0.46497596
548,-414416985.0,0.43194324
548,-414394375.0,0.44241704
548,-414371768.0,0.46497596
548,-414349159.0,0.5197619
548,-414326607.0,0.5922728
548,-414304040.0,0.70028376
548,-414281444.0,0.79213096
548,-414258830.0,0.8646921
548,-414236275.0,0.94364848
548,-414213694.0,1.0048798
548,-414191101.0,1.0363516
548,-414168525.0,1.0436027
548,-414145919.0,1.0185763
548,-414123323.0,0.9718471
548,-414100763.0,0.91544976
548,-414078168.0,0.84938424
548,-414055573.0,0.7687663
548,-414033008.0,0.6938384
548,-414010462.0,0.6487205
548,-413987890.0,0.60516364
548,-413965290.0,0.59388416
548,-413942692.0,0.61080336
548,-413920093.0,0.64388644
548,-413897487.0,0.6946441
548,-413874929.0,0.76715496
548,-413852317.0,0.8469673
548,-413829776.0,0.91142136
548,-413807162.0,0.9686244
548,-413784623.0,1.0153536
548,-413762044.0,1.0403799
548,-413739448.0,1.0217991
549,-413716811.0,1.0000458
