vuelta,tiempo_us,voltaje_V
577,-364470751.0,0.9927947
577,-364448181.0,0.9331746
577,-364425635.0,0.8598581
577,-364403078.0,0.7687663
577,-364380505.0,0.6745022
577,-364357973.0,0.57615924
577,-364335370.0,0.5076768
577,-364312815.0,0.44805676
577,-364290204.0,0.42388648
577,-364267622.0,0.4295262
577,-364245056.0,0.46255892
577,-364222469.0,0.5213733
577,-364199910.0,0.61080336
577,-364177312.0,0.7075349
577,-364154748.0,0.8042161
577,-364132205.0,0.8872511
577,-364109651.0,0.964596032
577,-364087001.0,1.0250217
577,-364064406.0,1.0597162
577,-364041808.0,1.0653559
577,-364019209.0,1.035546
577,-363996690.0,0.98796068
577,-363974104.0,0.9138384
577,-363951568.0,0.8485786
577,-363929027.0,0.76796068
577,-363906443.0,0.69544976
577,-363883845.0,0.6479148
577,-363861297.0,0.6075807
577,-363838745.0,0.58824444
577,-363816143.0,0.609192
577,-363793645.0,0.64388644
577,-363771058.0,0.70028376
577,-363748458.0,0.770377636
577,-363725811.0,0.8389105
577,-363703253.0,0.9138384
577,-363680719.0,0.9766812
577,-363658166.0,1.014548
577,-363635643.0,1.0226047
577,-363613043.0,1.0226047
577,-363590450.0,0.9790982
577,-363567904.0,0.91464408
577,-363545306.0,0.8421332
577,-363522755.0,0.7582925
577,-363500203.0,0.65919436
577,-363477574.0,0.58179904
577,-363454971.0,0.51170516
577,-363432385.0,0.45611356
577,-363409784.0,0.435165936
577,-363387122.0,0.4367773
577,-363364580.0,0.475449736
577,-363341919.0,0.5229847
577,-363319376.0,0.60838632
577,-363296801.0,0.70108948
577,-363274222.0,0.786491136
577,-363251561.0,0.8735546
577,-363229039.0,0.9508995
577,-363206482.0,1.0153536
577,-363183897.0,1.0444083
577,-363161285.0,1.0444083
577,-363138679.0,1.0161593
577,-363116069.0,0.9686244
577,-363093540.0,0.907393
577,-363071055.0,0.83649348
577,-363048469.0,0.7647379
577,-363025903.0,0.6962554
577,-363003365.0,0.6414694
577,-362980832.0,0.60435796
577,-362958224.0,0.59388416
577,-362935629.0,0.61402608
577,-362913028.0,0.6495262
577,-362890462.0,0.7035065
577,-362867905.0,0.7800458
577,-362845353.0,0.854218336
577,-362822704.0,0.918672464
577,-362800042.0,0.9799039
577,-362777498.0,1.0209934
577,-362754907.0,1.0411856
577,-362732314.0,1.0234103
578,-362709686.0,0.99118332
578,-362687104.0,0.91464408
578,-362664526.0,0.86146948
578,-362641927.0,0.7647379
578,-362619373.0,0.6656397
578,-362596807.0,0.57213084
578,-362574211.0,0.5012314
578,-362551662.0,0.4504738
578,-362529095.0,0.42469212
578,-362506496.0,0.435165936
578,-362483836.0,0.473838432
578,-362461173.0,0.53184708
578,-362438576.0,0.6164431
578,-362416027.0,0.7163973
578,-362393468.0,0.8106615
578,-362370933.0,0.89772488
578,-362348329.0,0.98473792
578,-362325746.0,1.0315175
578,-362303134.0,1.054882
578,-362280612.0,1.0556878
578,-362258021.0,1.0315175
578,-362235434.0,0.98393224
578,-362212845.0,0.91544976
578,-362190251.0,0.8397162
578,-362167711.0,0.7607095
578,-362145151.0,0.689810036
578,-362122480.0,0.6358297
578,-362099929.0,0.60516364
578,-362077316.0,0.59146716
578,-362054730.0,0.6132204
578,-362032187.0,0.65355456
578,-362009595.0,0.7075349
578,-361987034.0,0.7808514
578,-361964493.0,0.85824668
578,-361941913.0,0.9138384
578,-361919380.0,0.98151517
578,-361896653.0,1.0161593
578,-361874062.0,1.0258274
578,-361851464.0,1.0072968
578,-361828903.0,0.9702357
578,-361806344.0,0.9162555
578,-361783781.0,0.8372991
578,-361761221.0,0.7413733
578,-361738669.0,0.655166
578,-361716174.0,0.5640741
578,-361693616.0,0.5020371
578,-361671054.0,0.452085152
578,-361648391.0,0.42872052
578,-361625800.0,0.43758296
578,-361603206.0,0.475449736
578,-361580536.0,0.53748684
578,-361557954.0,0.6189105
578,-361535401.0,0.71317464
578,-361512804.0,0.801799
578,-361490310.0,0.88
578,-361467829.0,0.95815052
578,-361445232.0,1.0129366
578,-361422652.0,1.0387685
578,-361400056.0,1.0347401
578,-361377461.0,1.0137423
578,-361354862.0,0.96056768
578,-361332290.0,0.8961135
578,-361309734.0,0.825213936
578,-361287073.0,0.7574868
578,-361264513.0,0.6938384
578,-361241970.0,0.63905248
578,-361219372.0,0.6075807
578,-361196825.0,0.59388416
578,-361174225.0,0.6116091
578,-361151678.0,0.66080564
578,-361129055.0,0.70995192
578,-361106469.0,0.7856855
578,-361083898.0,0.8654978
578,-361061355.0,0.92189512
578,-361038743.0,0.9863493
578,-361016201.0,1.0250217
578,-360993596.0,1.0371573
578,-360971000.0,1.026633
579,-360948426.0,0.982320832
