vuelta,tiempo_us,voltaje_V
1939,-254337785.0,0.028198672
1939,-254315081.0,0.052368964
1939,-254292446.0,0.09668116
1940,-254269887.0,0.14663309
1940,-254247265.0,0.20383612
1940,-254224653.0,0.25625542
1940,-254202041.0,0.30056764
1940,-254179434.0,0.348908232
1940,-254156762.0,0.34487984
1940,-254134182.0,0.340851468
1940,-254111523.0,0.32312656
1940,-254088917.0,0.28364844
1940,-254066305.0,0.23450216
1940,-254043720.0,0.18288852
1940,-254021125.0,0.12326848
1940,-253998557.0,0.076539256
1940,-253975947.0,0.0386724616
1940,-253953279.0,0.020141908
1940,-253930660.0,0.015307851
1940,-253908035.0,0.03303273
1940,-253885456.0,0.076539256
1940,-253862852.0,0.12649119
1940,-253840231.0,0.20303044
1940,-253817645.0,0.25464408
1940,-253795014.0,0.33037764
1940,-253772338.0,0.3803296
1940,-253749745.0,0.41582972
1940,-253727137.0,0.435971616
1940,-253704479.0,0.452085152
1940,-253681810.0,0.4222751
1940,-253659258.0,0.38919202
1940,-253636562.0,0.33762876
1940,-253613966.0,0.27559168
1940,-253591396.0,0.21516593
1940,-253568689.0,0.139382
1940,-253546198.0,0.08540169
1940,-253523641.0,0.04350652
1940,-253501085.0,0.0048340576
1940,-253478480.0,0.0185305568
1940,-253455823.0,0.032227056
1940,-253433216.0,0.05962005
1940,-253410665.0,0.10634928
1940,-253388060.0,0.1595239
1940,-253365512.0,0.210331868
1940,-253342849.0,0.26592352
1940,-253320268.0,0.3110414
1940,-253297727.0,0.3392401
1940,-253275168.0,0.3497139
1940,-253252565.0,0.34487984
1940,-253229931.0,0.32151524
1940,-253207297.0,0.27559168
1940,-253184719.0,0.22805678
1940,-253162102.0,0.17563744
1940,-253139522.0,0.12004577
1940,-253116920.0,0.07815061
1940,-253094364.0,0.040283816
1940,-253071775.0,0.0193362308
1940,-253049098.0,0.016919204
1940,-253026498.0,0.0386724616
1940,-253003821.0,0.076539256
1940,-252981214.0,0.13132523
1940,-252958615.0,0.188528268
1940,-252935939.0,0.24175326
1940,-252913337.0,0.31345844
1940,-252890729.0,0.37549552
1940,-252868150.0,0.409333936
1940,-252845504.0,0.4295262
1940,-252822953.0,0.43436024
1940,-252800356.0,0.420663736
1940,-252777703.0,0.3803296
1940,-252755162.0,0.32393226
1940,-252732559.0,0.26270086
1940,-252709912.0,0.19819638
1940,-252687245.0,0.14743876
1940,-252664606.0,0.08137331
1940,-252642038.0,0.03544976
1940,-252619507.0,0.028198672
1940,-252596887.0,0.015307851
1941,-252574255.0,0.032227056
