vuelta,tiempo_us,voltaje_V
1637,-244740716.0,0.44
1637,-244718223.0,0.402082836
1637,-244695557.0,0.36905012
1637,-244672947.0,0.32715496
1637,-244650342.0,0.29653924
1637,-244627741.0,0.26350652
1637,-244605152.0,0.2441703
1637,-244582594.0,0.237724868
1637,-244559934.0,0.23530784
1637,-244537332.0,0.25867244
1637,-244514728.0,0.2715633
1637,-244492163.0,0.31023574
1637,-244469546.0,0.350519536
1637,-244446873.0,0.39483176
1637,-244424280.0,0.42630348
1637,-244401684.0,0.444028384
1637,-244379014.0,0.46094756
1637,-244356403.0,0.467392984
1637,-244333739.0,0.4633646
1637,-244311190.0,0.4432227
1637,-244288633.0,0.410139616
1637,-244265939.0,0.37630124
1637,-244243344.0,0.34326848
1637,-244220754.0,0.30620736
1637,-244198152.0,0.26914626
1637,-244175536.0,0.24578164
1637,-244152944.0,0.23530784
1637,-244130348.0,0.23289082
1637,-244107750.0,0.24578164
1637,-244085139.0,0.27317464
1637,-244062530.0,0.30298466
1637,-244039908.0,0.3392401
1637,-244017343.0,0.37710688
1637,-243994727.0,0.414218332
1637,-243972071.0,0.452085152
1637,-243949380.0,0.4633646
1637,-243926842.0,0.47061568
1637,-243904247.0,0.46497596
1637,-243881641.0,0.45772488
1637,-243859038.0,0.4295262
1637,-243836500.0,0.39563744
1637,-243813892.0,0.3561593
1637,-243791342.0,0.32232088
1637,-243768734.0,0.2844541
1637,-243746179.0,0.25625542
1637,-243723569.0,0.23530784
1637,-243700982.0,0.240947584
1637,-243678300.0,0.23611354
1637,-243655691.0,0.2514214
1637,-243633142.0,0.2812314
1637,-243610596.0,0.31184712
1637,-243587981.0,0.359382
1637,-243565482.0,0.39805448
1637,-243542873.0,0.4327489
1637,-243520318.0,0.4528908
1637,-243497759.0,0.47142136
1637,-243475161.0,0.45853056
1637,-243452539.0,0.46497596
1637,-243429942.0,0.4464454
1637,-243407393.0,0.41094528
1637,-243384780.0,0.37468984
1637,-243362190.0,0.33762876
1637,-243339601.0,0.30540168
1637,-243317013.0,0.27236894
1637,-243294403.0,0.249004352
1637,-243271724.0,0.23933622
1637,-243249107.0,0.2441703
1637,-243226542.0,0.25706112
1637,-243203950.0,0.27881438
1637,-243181339.0,0.3086244
1637,-243158791.0,0.34487984
1637,-243136190.0,0.3803296
1637,-243113645.0,0.419052432
1637,-243090979.0,0.44483404
1637,-243068377.0,0.45772488
1637,-243045768.0,0.467392984
1637,-243023092.0,0.467392984
1637,-243000403.0,0.451279468
1638,-242977723.0,0.43033186
1638,-242955010.0,0.3940261
1638,-242932449.0,0.3658274
1638,-242909893.0,0.31909816
1638,-242887304.0,0.29009384
1638,-242864715.0,0.25544976
1638,-242842130.0,0.24819868
1638,-242819545.0,0.236919216
1638,-242796892.0,0.24014192
1638,-242774288.0,0.26189516
1638,-242751705.0,0.28606544
1638,-242729108.0,0.31990388
1638,-242706506.0,0.355353632
1638,-242683834.0,0.3940261
1638,-242661266.0,0.42630348
1638,-242638669.0,0.45530784
1638,-242616090.0,0.46578164
1638,-242593483.0,0.473838432
1638,-242570823.0,0.46255892
1638,-242548227.0,0.4432227
1638,-242525677.0,0.409333936
1638,-242503003.0,0.36905012
1638,-242480404.0,0.3247379
1638,-242457854.0,0.2981506
1638,-242435318.0,0.26431218
1638,-242412696.0,0.24819868
1638,-242390117.0,0.23853054
1638,-242367498.0,0.233696492
1638,-242344826.0,0.249004352
1638,-242322145.0,0.2739803
1638,-242299599.0,0.30701304
1638,-242276998.0,0.34407416
1638,-242254415.0,0.38516364
1638,-242231798.0,0.41663536
1638,-242209192.0,0.438388616
1638,-242186502.0,0.4641703
1638,-242163942.0,0.4730327
1638,-242141376.0,0.4730327
1638,-242118812.0,0.45450216
1638,-242096229.0,0.4198581
1638,-242073661.0,0.381135268
1638,-242051002.0,0.35213092
1638,-242028414.0,0.31748684
1638,-242005826.0,0.2812314
1638,-241983289.0,0.24819868
1638,-241960703.0,0.23450216
1638,-241938112.0,0.22805678
1638,-241915501.0,0.240947584
1638,-241892822.0,0.2610895
1638,-241870259.0,0.2876768
1638,-241847721.0,0.32393226
1638,-241825105.0,0.3698558
1638,-241802563.0,0.4028885
1638,-241779985.0,0.4367773
1638,-241757424.0,0.459336232
1638,-241734750.0,0.473838432
1638,-241712099.0,0.47222708
1638,-241689484.0,0.46014192
1638,-241666894.0,0.44241704
1638,-241644280.0,0.4036942
1638,-241621742.0,0.3634104
1638,-241599029.0,0.33682304
1638,-241576424.0,0.28928816
1638,-241553851.0,0.26511788
1638,-241531241.0,0.2506157
1638,-241508675.0,0.23933622
1638,-241486067.0,0.24739298
1638,-241463452.0,0.24819868
1638,-241440895.0,0.28284276
1638,-241418295.0,0.31990388
1638,-241395704.0,0.348908232
1638,-241373037.0,0.39483176
1638,-241350437.0,0.41744108
1638,-241327844.0,0.4496681
1638,-241305289.0,0.46578164
1638,-241282684.0,0.47142136
1638,-241260087.0,0.46094756
1639,-241237448.0,0.44725108
