vuelta,tiempo_us,voltaje_V
1500,140530770.0,0.33762876
1500,140553360.0,0.28687114
1500,140575952.0,0.24255892
1500,140598553.0,0.22080568
1500,140621130.0,0.21597162
1500,140643741.0,0.23127946
1500,140666336.0,0.26672924
1500,140688923.0,0.3158755
1500,140711463.0,0.3730785
1500,140734013.0,0.4464454
1500,140756531.0,0.48592356
1500,140779135.0,0.53104144
1500,140801713.0,0.57615924
1500,140824312.0,0.5987182
1500,140846842.0,0.5963012
1500,140869378.0,0.5801877
1500,140891955.0,0.5439322
1500,140914565.0,0.5004257
1500,140937141.0,0.4327489
1500,140959706.0,0.37710688
1500,140982293.0,0.31909816
1500,141004873.0,0.27881438
1500,141027478.0,0.25867244
1500,141050065.0,0.2433646
1500,141072602.0,0.25544976
1500,141095190.0,0.28203704
1500,141117764.0,0.3456855
1500,141140305.0,0.384358
1500,141162778.0,0.45530784
1500,141185362.0,0.51573352
1500,141207925.0,0.5640741
1500,141230477.0,0.5922728
1500,141253007.0,0.6261616
1500,141275535.0,0.6277729
1500,141298070.0,0.6156375
1500,141320634.0,0.57454792
1500,141343223.0,0.5366811
1500,141365769.0,0.474644068
1500,141388427.0,0.39805448
1500,141411008.0,0.340045784
1500,141433712.0,0.2884825
1500,141456323.0,0.244975968
1500,141479023.0,0.219194308
1500,141501705.0,0.219194308
1500,141524388.0,0.23127946
1500,141546992.0,0.27559168
1500,141569557.0,0.31990388
1500,141592159.0,0.381135268
1500,141614811.0,0.4464454
1500,141637339.0,0.5020371
1500,141659885.0,0.55440604
1500,141682482.0,0.5697139
1500,141705009.0,0.6059693
1500,141727551.0,0.60516364
1500,141750160.0,0.579382
1500,141772661.0,0.5592401
1500,141795217.0,0.48914624
1500,141817807.0,0.435165936
1500,141840452.0,0.3730785
1500,141862990.0,0.33279468
1500,141885559.0,0.27720302
1500,141908167.0,0.25303274
1500,141930760.0,0.25222704
1500,141953360.0,0.25464408
1500,141975971.0,0.29573356
1500,141998621.0,0.30298466
1500,142021275.0,0.38999772
1500,142043876.0,0.452085152
1500,142066555.0,0.5197619
1500,142089086.0,0.56487984
1500,142111661.0,0.5954955
1500,142134200.0,0.6172488
1500,142156747.0,0.63341268
1500,142179315.0,0.6027466
1500,142201862.0,0.5664912
1500,142224402.0,0.5181506
1500,142246937.0,0.45853056
1500,142269548.0,0.39160908
1501,142292182.0,0.329572
1501,142314672.0,0.29089952
1501,142337243.0,0.22886244
1501,142359840.0,0.236919216
1501,142382508.0,0.22241702
1501,142405111.0,0.23127946
1501,142427720.0,0.2675349
1501,142450284.0,0.3158755
1501,142472829.0,0.37468984
1501,142495413.0,0.451279468
1501,142518084.0,0.49962004
1501,142540728.0,0.5552117
1501,142563298.0,0.5801877
1501,142585856.0,0.6003296
1501,142608381.0,0.57777068
1501,142630956.0,0.5753536
1501,142653476.0,0.53023576
1501,142676071.0,0.48592356
1501,142698660.0,0.43113756
1501,142721249.0,0.37227284
1501,142743824.0,0.31668116
1501,142766420.0,0.2739803
1501,142788959.0,0.24819868
1501,142811528.0,0.244975968
1501,142834190.0,0.26189516
1501,142856771.0,0.29089952
1501,142879341.0,0.34649116
1501,142901935.0,0.39160908
1501,142924526.0,0.46094756
1501,142947117.0,0.5205676
1501,142969653.0,0.5689082
1501,142992202.0,0.606775
1501,143014685.0,0.6229389
1501,143037243.0,0.6253559
1501,143059827.0,0.606775
1501,143082384.0,0.5640741
1501,143104971.0,0.5197619
1501,143127519.0,0.459336232
1501,143150187.0,0.3932204
1501,143172720.0,0.33440602
1501,143195326.0,0.27639736
1501,143217918.0,0.24255892
1501,143240507.0,0.21194324
1501,143263074.0,0.22080568
1501,143285651.0,0.236919216
1501,143308303.0,0.28525978
1501,143330917.0,0.33360036
1501,143353501.0,0.3932204
1501,143376035.0,0.451279468
1501,143398675.0,0.5229847
1501,143421235.0,0.56085148
1501,143443802.0,0.5930785
1501,143466360.0,0.6099977
1501,143488905.0,0.60355232
1501,143511486.0,0.576965
1501,143533971.0,0.5390982
1501,143556514.0,0.48511784
1501,143579071.0,0.4198581
1501,143601654.0,0.36905012
1501,143624318.0,0.3247379
1501,143646891.0,0.2739803
1501,143669454.0,0.25222704
1501,143692035.0,0.26431218
1501,143714637.0,0.2602838
1501,143737171.0,0.29009384
1501,143759758.0,0.347296868
1501,143782409.0,0.3940261
1501,143804958.0,0.45530784
1501,143827544.0,0.498814336
1501,143850201.0,0.57213084
1501,143872783.0,0.60838632
1501,143895363.0,0.6213275
1501,143917903.0,0.6245502
1501,143940442.0,0.60113524
1501,143963026.0,0.56487984
1501,143985611.0,0.5060655
1501,144008150.0,0.45611356
1501,144030745.0,0.3827466
1502,144053296.0,0.3247379
