periodo_ms,t_vuelta_us,voltaje,t_voltaje_us,vuelta
,,0.937203,208155,2
,,1.1974868,208412,2
,,0.72928816,208669,2
,,1.0129366,208925,2
,,0.9734584,209182,2
,,0.80824448,209439,2
,,0.16355228,209696,2
,,0.387580668,209953,2
,,0.427109168,210209,2
,,0.09990387,210466,2
,,0.1192401,210723,2
,,0.9041703,210980,2
,,0.6583887,211239,2
,,1.2353536,211495,2
,,1.2329366,211751,2
,,1.0427968,212008,2
,,1.3135545,212266,2
,,1.4570153,212522,2
,,1.7608056,212779,2
,,1.78900432,213035,2
,,1.8760678,213292,2
,,1.9091004,213549,2
,,1.93085368,213805,2
,,1.9372991,214063,2
,,1.9340764,214320,2
,,1.9558296,214576,2
,,1.96630352,214832,2
,,1.972749,215089,2
,,2.007393,215346,2
,,1.99853052,215603,2
,,1.98563968,215862,2
,,2.0090044,216118,2
,,1.9695262,216375,2
,,2.0154498,216632,2
,,2.001753,216888,2
,,2.0041702,217145,2
,,2.007393,217403,2
,,2.001753,217661,2
,,2.034786,217917,2
,,2.0355916,218176,2
,,2.0227008,218433,2
,,2.0468712,218690,2
,,1.99853052,218946,2
,,2.0372028,219204,2
,,2.0581506,219462,2
,,2.021895,219720,2
,,2.0057814,219977,2
,,1.99450216,220235,2
,,1.9993362,220493,2
,,2.0033646,220748,2
,,1.9977249,221006,2
,,2.007393,221262,2
,,1.9187686,221519,2
,,2.001753,221775,2
,,1.971943,222032,2
,,1.99208516,222289,2
,,1.98805668,222547,2
,,1.9808058,222804,2
,,1.98966816,223061,2
,,1.9671092,223316,2
,,1.96469216,223574,2
,,1.9485786,223832,2
,,1.95421832,224089,2
,,1.9389105,224345,2
,,1.92601968,224601,2
,,1.9268254,224858,2
,,1.897821,225115,2
,,1.9187686,225372,2
,,1.88412452,225630,2
,,1.8833188,225889,2
,,1.81962,226145,2
,,1.7761135,226401,2
,,1.6439322,226657,2
,,1.6205676,226915,2
,,1.5601419,227171,2
,,1.735024,227429,2
,,1.4424628,227685,2
,,1.0951658,227941,2
,,1.3481986,228198,2
,,1.712465,228455,2
,,1.4327946,228711,2
,,1.6366811,228968,2
,,2.044454,229224,2
,,1.9364936,229482,2
,,1.7519432,229738,2
,,1.9421332,229996,2
,,1.91957424,230252,2
,,1.92038,230509,2
,,1.95744116,230766,2
,,1.9219912,231022,2
,,1.9147402,231279,2
,,2.0605676,231536,2
,,1.9348822,231793,2
,,1.9485786,232051,2
,,1.9703318,232308,2
,,1.9799999,232566,2
,,1.99208516,232823,2
,,1.9928908,233079,2
,,1.98805668,233335,2
,,1.9904738,233591,2
,,1.9953078,233849,2
,,2.002559,234105,2
,,1.9953078,234361,2
,,2.001753,234619,2
,,1.99450216,234876,2
,,1.9928908,235133,2
,,2.002559,235389,2
,,1.9961135,235646,2
,,1.99208516,235903,2
,,1.98563968,236160,2
,,2.001753,236417,2
,,1.982417,236673,2
,,1.9977249,236930,2
,,2.0009474,237187,2
,,2.0033646,237446,2
,,1.987251,237703,2
,,1.9783886,237960,2
,,2.0081988,238215,2
,,1.9735546,238473,2
,,1.97758284,238730,2
,,1.93971616,238987,2
,,1.92521392,239243,2
,,1.9630808,239501,2
,,1.92601968,239757,2
,,1.895404,240014,2
,,1.8784847,240270,2
,,1.8300938,240528,2
,,1.847013,240784,2
,,1.45057,241042,2
,,1.7640284,241298,2
,,0.9122271,241555,2
,,1.1040284,241813,2
,,0.7985763,242069,2
,,0.7792401,242327,2
,,0.4335546,242583,2
,,0.609192,242841,2
,,0.55440604,243097,2
,,0.5592401,243355,2
,,0.3795239,243611,2
,,0.55118332,243869,2
,,0.4770611,244126,2
,,0.51009384,244383,2
,,0.6930327,244640,2
,,0.85663532,244896,2
,,0.8856397,245154,2
,,0.904975936,245410,2
,,1.5287205,245665,2
,,1.8526528,245938,3
,,1.9703318,246197,3
,,1.8768734,246455,3
,,1.92521392,246713,3
,,1.9179628,246971,3
,,1.95421832,247229,3
,,1.9179628,247487,3
,,2.019478,247745,3
,,1.9389105,248002,3
,,1.9928908,248269,3
,,2.0106158,248527,3
,,1.99208516,248785,3
,,2.012227,249042,3
,,2.0259236,249300,3
,,2.0057814,249557,3
,,1.9799999,249815,3
,,1.971943,250075,3
,,1.9759716,250333,3
,,1.9799999,250589,3
,,1.98322268,250846,3
,,1.9743602,251103,3
,,2.0259236,251359,3
,,1.98886252,251616,3
,,2.0081988,251872,3
,,2.0081988,252130,3
