vuelta,tiempo_us,voltaje_V
1070,419636832.0,0.12810254
1070,419659453.0,0.10312657
1070,419682054.0,0.090235752
1070,419704664.0,0.09748684
1070,419727198.0,0.10312657
1070,419749801.0,0.12487984
1070,419772382.0,0.15066147
1070,419795004.0,0.18530556
1070,419817591.0,0.2232227
1070,419840162.0,0.25867244
1070,419862756.0,0.28284276
1070,419885346.0,0.30781874
1070,419907937.0,0.31748684
1070,419930525.0,0.31345844
1070,419953114.0,0.29412222
1070,419975722.0,0.27317464
1070,419998314.0,0.24658732
1070,420020899.0,0.210331868
1070,420043560.0,0.194168
1070,420066053.0,0.14824446
1070,420088664.0,0.12568552
1070,420111253.0,0.11279469
1070,420133867.0,0.113600368
1070,420156520.0,0.12407415
1070,420179118.0,0.15146714
1070,420201728.0,0.17805446
1070,420224325.0,0.2167773
1070,420246869.0,0.25544976
1070,420269449.0,0.29089952
1070,420292037.0,0.32070952
1070,420314613.0,0.348102536
1070,420337266.0,0.35777064
1070,420359851.0,0.35374228
1070,420382453.0,0.3384344
1070,420404986.0,0.3182925
1070,420427542.0,0.28042572
1070,420450132.0,0.237724868
1070,420472796.0,0.19497368
1070,420495366.0,0.16194094
1070,420517987.0,0.1192401
1070,420540527.0,0.09506981
1070,420563082.0,0.08298466
1070,420585617.0,0.08217899
1070,420608178.0,0.09909819
1070,420630718.0,0.12810254
1070,420653311.0,0.15871824
1070,420675887.0,0.196585032
1070,420698550.0,0.23450216
1070,420721138.0,0.26270086
1070,420743742.0,0.30056764
1070,420766327.0,0.30943006
1070,420788934.0,0.329572
1070,420811413.0,0.31909816
1070,420833998.0,0.31184712
1070,420856602.0,0.28606544
1070,420879202.0,0.2441703
1070,420901741.0,0.211137552
1070,420924406.0,0.180471508
1070,420947065.0,0.14663309
1070,420969680.0,0.12407415
1070,420992293.0,0.11279469
1070,421014905.0,0.11440604
1070,421037487.0,0.12568552
1070,421060070.0,0.15307851
1070,421082682.0,0.18530556
1070,421105281.0,0.21838864
1070,421127870.0,0.24981002
1070,421150469.0,0.2884825
1070,421173010.0,0.31748684
1070,421195594.0,0.34649116
1070,421218173.0,0.3456855
1070,421240712.0,0.34487984
1070,421263292.0,0.33118334
1070,421285894.0,0.29976196
1070,421308485.0,0.2602838
1070,421331037.0,0.23047378
1070,421353631.0,0.1869169
1070,421376182.0,0.169192032
1071,421398863.0,0.12568552
1071,421421451.0,0.09345845
1071,421444007.0,0.090235752
1071,421466604.0,0.09104142
1071,421489156.0,0.10312657
1071,421511780.0,0.12649119
1071,421534393.0,0.16758068
1071,421556995.0,0.19175096
1071,421579613.0,0.22805678
1071,421602222.0,0.2602838
1071,421624770.0,0.28928816
1071,421647349.0,0.30620736
1071,421669958.0,0.3182925
1071,421692512.0,0.3110414
1071,421715055.0,0.29573356
1071,421737645.0,0.26834056
1071,421760255.0,0.23289082
1071,421782863.0,0.209526216
1071,421805537.0,0.17483176
1071,421828123.0,0.14341038
1071,421850740.0,0.12407415
1071,421873354.0,0.11037766
1071,421895958.0,0.11198901
1071,421918568.0,0.12729685
1071,421941207.0,0.14421608
1071,421963804.0,0.1909453
1071,421986372.0,0.22725108
1071,422008957.0,0.25947816
1071,422031538.0,0.2981506
1071,422054072.0,0.32796064
1071,422076669.0,0.348908232
1071,422099335.0,0.3529366
1071,422121879.0,0.3529366
1071,422144418.0,0.340045784
1071,422167098.0,0.30943006
1071,422189704.0,0.27317464
1071,422212306.0,0.22886244
1071,422234904.0,0.18933394
1071,422257514.0,0.15307851
1071,422280120.0,0.116017392
1071,422302809.0,0.09506981
1071,422325362.0,0.08781872
1071,422347920.0,0.086207376
1071,422370512.0,0.10393225
1071,422393115.0,0.12810254
1071,422415728.0,0.16516365
1071,422438361.0,0.19819638
1071,422460968.0,0.24255892
1071,422483555.0,0.27317464
1071,422506157.0,0.2949279
1071,422528719.0,0.31668116
1071,422551300.0,0.32312656
1071,422573902.0,0.31909816
1071,422596483.0,0.30217898
1071,422619107.0,0.27559168
1071,422641685.0,0.2433646
1071,422664226.0,0.2046418
1071,422686766.0,0.17402608
1071,422709364.0,0.14260471
1071,422731980.0,0.12326848
1071,422754568.0,0.11521172
1071,422777164.0,0.11682307
1071,422799790.0,0.13051957
1071,422822392.0,0.14985579
1071,422845014.0,0.18933394
1071,422867611.0,0.22402838
1071,422890213.0,0.25786676
1071,422912794.0,0.29089952
1071,422935381.0,0.31184712
1071,422957977.0,0.3360174
1071,422980523.0,0.348102536
1071,423003178.0,0.34326848
1071,423025762.0,0.329572
1071,423048258.0,0.29976196
1071,423070868.0,0.2610895
1071,423093425.0,0.221611344
1071,423116121.0,0.18288852
1071,423138710.0,0.14421608
1072,423161349.0,0.1192401
