vuelta,tiempo_us,voltaje_V
1046,377429710.0,0.1192401
1046,377452277.0,0.10151522
1046,377474884.0,0.0918471
1046,377497376.0,0.09345845
1046,377519947.0,0.10473793
1046,377542550.0,0.1329366
1046,377565098.0,0.16274662
1046,377587694.0,0.19013962
1046,377610298.0,0.229668116
1046,377632956.0,0.26431218
1046,377655561.0,0.2884825
1046,377678100.0,0.31265276
1046,377700691.0,0.31426412
1046,377723287.0,0.31023574
1046,377745889.0,0.2949279
1046,377768445.0,0.2675349
1046,377790997.0,0.23530784
1046,377813571.0,0.2046418
1046,377836116.0,0.1772488
1046,377858651.0,0.14179904
1046,377881248.0,0.12568552
1046,377903825.0,0.11279469
1046,377926444.0,0.11037766
1046,377949046.0,0.12810254
1046,377971651.0,0.15227284
1046,377994229.0,0.18772258
1046,378016837.0,0.22402838
1046,378039438.0,0.26270086
1046,378062047.0,0.29976196
1046,378084652.0,0.33198902
1046,378107265.0,0.3529366
1046,378129790.0,0.3626047
1046,378152335.0,0.35132524
1046,378174922.0,0.33521172
1046,378197527.0,0.30701304
1046,378220131.0,0.27559168
1046,378242707.0,0.2264454
1046,378265228.0,0.188528268
1046,378287888.0,0.14905013
1046,378310496.0,0.116017392
1046,378333170.0,0.09345845
1046,378355718.0,0.08540169
1046,378378278.0,0.090235752
1046,378400847.0,0.09990387
1046,378423408.0,0.1297139
1046,378445946.0,0.16194094
1046,378468552.0,0.206303484
1046,378491210.0,0.237724868
1046,378513873.0,0.2739803
1046,378536425.0,0.29734492
1046,378559020.0,0.31668116
1046,378581594.0,0.33198902
1046,378604198.0,0.31748684
1046,378626775.0,0.3013733
1046,378649334.0,0.27559168
1046,378671897.0,0.23289082
1046,378694511.0,0.20872054
1046,378717113.0,0.172414752
1046,378739785.0,0.14582742
1046,378762376.0,0.12649119
1046,378784986.0,0.11198901
1046,378807589.0,0.121657128
1046,378830273.0,0.13213092
1046,378852844.0,0.15710689
1046,378875459.0,0.192556652
1046,378898133.0,0.2232227
1046,378920687.0,0.27075762
1046,378943286.0,0.29573356
1046,378965874.0,0.31748684
1046,378988451.0,0.340045784
1046,379011131.0,0.34649116
1046,379033710.0,0.33198902
1046,379056316.0,0.3182925
1046,379078842.0,0.30379036
1046,379101453.0,0.26350652
1046,379124027.0,0.2232227
1046,379146580.0,0.18127718
1046,379169182.0,0.14663309
1047,379191831.0,0.116017392
1047,379214518.0,0.09668116
1047,379237064.0,0.08943007
1047,379259624.0,0.094264136
1047,379282225.0,0.10796063
1047,379304857.0,0.13374228
1047,379327459.0,0.16194094
1047,379350077.0,0.19819638
1047,379372694.0,0.23530784
1047,379395284.0,0.26350652
1047,379417878.0,0.29331654
1047,379440485.0,0.3110414
1047,379463042.0,0.31909816
1047,379485624.0,0.31184712
1047,379508230.0,0.29089952
1047,379530816.0,0.26350652
1047,379553421.0,0.23853054
1047,379576027.0,0.19980774
1047,379598642.0,0.17886014
1047,379621246.0,0.14179904
1047,379643847.0,0.117628744
1047,379666518.0,0.11118334
1047,379689131.0,0.11440604
1047,379711727.0,0.1297139
1047,379734283.0,0.1603296
1047,379756822.0,0.19577934
1047,379779424.0,0.23208516
1047,379802005.0,0.2675349
1047,379824566.0,0.30540168
1047,379847137.0,0.33118334
1047,379869746.0,0.350519536
1047,379892395.0,0.35857632
1047,379914978.0,0.3529366
1047,379937518.0,0.33198902
1047,379960139.0,0.30540168
1047,379982712.0,0.2602838
1047,380005266.0,0.221611344
1047,380027944.0,0.1772488
1047,380050497.0,0.15066147
1047,380073100.0,0.11843443
1047,380095718.0,0.09345845
1047,380118279.0,0.07895628
1047,380140835.0,0.09265278
1047,380163388.0,0.10715495
1047,380185997.0,0.13857633
1047,380208609.0,0.169192032
1047,380231286.0,0.206303484
1047,380253962.0,0.24658732
1047,380276548.0,0.27962004
1047,380299146.0,0.31265276
1047,380321738.0,0.32232088
1047,380344320.0,0.3247379
1047,380366873.0,0.32070952
1047,380389452.0,0.30056764
1047,380412061.0,0.2675349
1047,380434604.0,0.23289082
1047,380457228.0,0.20141908
1047,380479818.0,0.16435798
1047,380502435.0,0.13857633
1047,380525055.0,0.1329366
1047,380547609.0,0.12004577
1047,380570223.0,0.116017392
1047,380592893.0,0.139382
1047,380615379.0,0.16274662
1047,380637991.0,0.1909453
1047,380660536.0,0.22805678
1047,380683148.0,0.26914626
1047,380705748.0,0.2981506
1047,380728282.0,0.32312656
1047,380750869.0,0.355353632
1047,380773537.0,0.35132524
1047,380796131.0,0.3384344
1047,380818677.0,0.31668116
1047,380841259.0,0.29331654
1047,380863879.0,0.2538384
1047,380886419.0,0.217582968
1047,380909087.0,0.1836942
1047,380931635.0,0.14341038
1048,380954284.0,0.12407415
