vuelta,tiempo_us,voltaje_V
1205,-302617207.0,0.229668116
1205,-302594525.0,0.29412222
1205,-302571922.0,0.35374228
1205,-302549308.0,0.4134127
1205,-302526751.0,0.42388648
1205,-302504144.0,0.43919432
1205,-302481569.0,0.427914836
1205,-302458909.0,0.39805448
1205,-302436331.0,0.3529366
1205,-302413793.0,0.2884825
1205,-302391216.0,0.2264454
1205,-302368617.0,0.16596932
1205,-302346011.0,0.098292516
1205,-302323411.0,0.056397344
1205,-302300806.0,0.0386724616
1205,-302278115.0,0.014502174
1205,-302255513.0,0.02658732
1205,-302232957.0,0.05075761
1205,-302210408.0,0.116017392
1205,-302187722.0,0.14985579
1205,-302165114.0,0.20383612
1205,-302142508.0,0.2610895
1205,-302119950.0,0.30379036
1205,-302097345.0,0.340045784
1205,-302074668.0,0.3561593
1205,-302052109.0,0.35213092
1205,-302029510.0,0.33198902
1205,-302006877.0,0.29734492
1205,-301984276.0,0.24175326
1205,-301961657.0,0.18772258
1205,-301939047.0,0.12890822
1205,-301916428.0,0.07815061
1205,-301893865.0,0.041089492
1205,-301871261.0,0.020947584
1205,-301848638.0,0.013696497
1205,-301825954.0,0.027392994
1205,-301803321.0,0.05720302
1205,-301780757.0,0.10957198
1205,-301758144.0,0.169192032
1205,-301735464.0,0.236919216
1205,-301712795.0,0.29976196
1205,-301690186.0,0.36099336
1205,-301667583.0,0.42146944
1205,-301644974.0,0.43194324
1205,-301622388.0,0.44563972
1205,-301599785.0,0.43033186
1205,-301577080.0,0.39724876
1205,-301554487.0,0.32796064
1205,-301531880.0,0.28928816
1205,-301509289.0,0.22483406
1205,-301486665.0,0.15549552
1205,-301464058.0,0.09990387
1205,-301441505.0,0.05075761
1205,-301418941.0,0.025781642
1205,-301396332.0,0.016919204
1205,-301373725.0,0.025781642
1205,-301351119.0,0.063648424
1205,-301328529.0,0.09909819
1205,-301305939.0,0.15146714
1205,-301283280.0,0.206303484
1205,-301260566.0,0.25544976
1205,-301237971.0,0.30943006
1205,-301215343.0,0.33198902
1205,-301192725.0,0.347296868
1205,-301170055.0,0.34407416
1205,-301147460.0,0.31668116
1205,-301124868.0,0.27800868
1205,-301102294.0,0.23611354
1205,-301079679.0,0.17966582
1205,-301057078.0,0.12487984
1205,-301034489.0,0.073316548
1205,-301011908.0,0.03947814
1205,-300989370.0,0.020947584
1205,-300966783.0,0.029004348
1205,-300944178.0,0.030615702
1206,-300921546.0,0.061231404
1206,-300898935.0,0.10151522
1206,-300876333.0,0.1772488
1206,-300853777.0,0.24175326
1206,-300831170.0,0.30620736
1206,-300808553.0,0.36018768
1206,-300785964.0,0.4036942
1206,-300763369.0,0.43758296
1206,-300740696.0,0.44886244
1206,-300718063.0,0.42388648
1206,-300695468.0,0.3940261
1206,-300672912.0,0.355353632
1206,-300650235.0,0.2812314
1206,-300627705.0,0.21597162
1206,-300605081.0,0.14582742
1206,-300582470.0,0.09748684
1206,-300559926.0,0.05075761
1206,-300537374.0,0.0193362308
1206,-300514697.0,0.025781642
1206,-300492089.0,0.028198672
1206,-300469475.0,0.058814372
1206,-300446879.0,0.1055436
1206,-300424334.0,0.15791256
1206,-300401729.0,0.18933394
1206,-300379129.0,0.27236894
1206,-300356519.0,0.32312656
1206,-300333907.0,0.34487984
1206,-300311322.0,0.3561593
1206,-300288762.0,0.348102536
1206,-300266113.0,0.3247379
1206,-300243552.0,0.28284276
1206,-300220930.0,0.24739298
1206,-300198251.0,0.17483176
1206,-300175622.0,0.117628744
1206,-300152929.0,0.0773449236
1206,-300130249.0,0.033838408
1206,-300107651.0,0.016113528
1206,-300085046.0,0.023364612
1206,-300062436.0,0.03303273
1206,-300039881.0,0.06687114
1206,-300017355.0,0.12085146
1206,-299994743.0,0.184499884
1206,-299972072.0,0.24819868
1206,-299949498.0,0.3110414
1206,-299926952.0,0.36743876
1206,-299904357.0,0.40852828
1206,-299881764.0,0.44725108
1206,-299859158.0,0.43758296
1206,-299836561.0,0.438388616
1206,-299813889.0,0.38999772
1206,-299791294.0,0.33682304
1206,-299768696.0,0.27317464
1206,-299746110.0,0.207109168
1206,-299723451.0,0.14985579
1206,-299700842.0,0.090235752
1206,-299678192.0,0.04834058
1206,-299655575.0,0.027392994
1206,-299632942.0,0.016113528
1206,-299610331.0,0.030615702
1206,-299587711.0,0.0725108736
1206,-299565033.0,0.11682307
1206,-299542420.0,0.16435798
1206,-299519794.0,0.21274892
1206,-299497210.0,0.26431218
1206,-299474595.0,0.30701304
1206,-299452001.0,0.33279468
1206,-299429416.0,0.34407416
1206,-299406816.0,0.3384344
1206,-299384280.0,0.31265276
1206,-299361682.0,0.27881438
1206,-299339073.0,0.23853054
1206,-299316470.0,0.172414752
1206,-299293791.0,0.11037766
1206,-299271188.0,0.06848249
1206,-299248602.0,0.020947584
1206,-299226011.0,0.016919204
1206,-299203404.0,0.013696497
1206,-299180788.0,0.03947814
1207,-299158197.0,0.07089952
