vuelta,tiempo_us,voltaje_V
1895,222385118.0,0.44241704
1895,222407734.0,0.41663536
1895,222430338.0,0.386775
1895,222452830.0,0.340851468
1895,222475499.0,0.30217898
1895,222498105.0,0.274786
1895,222520607.0,0.25303274
1895,222543220.0,0.240947584
1895,222565892.0,0.233696492
1895,222588563.0,0.24819868
1895,222611146.0,0.28284276
1895,222633733.0,0.3013733
1895,222656298.0,0.3392401
1895,222678851.0,0.37468984
1895,222701435.0,0.41175096
1895,222724044.0,0.44241704
1895,222746661.0,0.46900432
1895,222769234.0,0.4730327
1895,222791787.0,0.4641703
1895,222814343.0,0.4633646
1895,222836890.0,0.42872052
1895,222859475.0,0.39805448
1895,222882061.0,0.355353632
1895,222904723.0,0.31426412
1895,222927328.0,0.27962004
1895,222949935.0,0.25464408
1895,222972533.0,0.23933622
1895,222995138.0,0.23127946
1895,223017754.0,0.24255892
1895,223040336.0,0.26431218
1895,223062947.0,0.2949279
1895,223085495.0,0.33037764
1895,223108116.0,0.3666331
1895,223130673.0,0.40611124
1895,223153256.0,0.435971616
1895,223175922.0,0.4730327
1895,223198489.0,0.4730327
1895,223221037.0,0.47061568
1895,223243595.0,0.46578164
1895,223266199.0,0.44241704
1895,223288810.0,0.41094528
1895,223311416.0,0.37066148
1895,223334000.0,0.33762876
1895,223356576.0,0.30379036
1895,223379183.0,0.26672924
1895,223401778.0,0.236919216
1895,223424451.0,0.23611354
1895,223447069.0,0.24658732
1895,223469649.0,0.24981002
1895,223492257.0,0.2739803
1895,223514814.0,0.30701304
1895,223537418.0,0.34326848
1895,223560019.0,0.38838636
1895,223582617.0,0.4230808
1895,223605178.0,0.4528908
1895,223627734.0,0.47061568
1895,223650318.0,0.47625544
1895,223672913.0,0.47061568
1895,223695498.0,0.452085152
1895,223718164.0,0.4335546
1895,223740711.0,0.387580668
1895,223763385.0,0.35777064
1895,223785995.0,0.31668116
1895,223808558.0,0.28284276
1895,223831147.0,0.2610895
1895,223853693.0,0.24578164
1895,223876313.0,0.24739298
1895,223898919.0,0.2538384
1895,223921471.0,0.2739803
1895,223944023.0,0.2981506
1895,223966581.0,0.33440602
1895,223989189.0,0.3730785
1895,224011749.0,0.40611124
1895,224034346.0,0.44161136
1895,224056950.0,0.45853056
1895,224079555.0,0.4681987
1895,224102114.0,0.4730327
1895,224124670.0,0.46014192
1896,224147308.0,0.44161136
1896,224169921.0,0.4134127
1896,224192478.0,0.37549552
1896,224215074.0,0.3392401
1896,224237632.0,0.29412222
1896,224260242.0,0.27075762
1896,224282850.0,0.2441703
1896,224305383.0,0.249004352
1896,224328046.0,0.24255892
1896,224350644.0,0.25222704
1896,224373243.0,0.2715633
1896,224395785.0,0.3013733
1896,224418343.0,0.34649116
1896,224440927.0,0.3803296
1896,224463473.0,0.414218332
1896,224486134.0,0.44805676
1896,224508726.0,0.4633646
1896,224531262.0,0.4770611
1896,224553815.0,0.482700832
1896,224576474.0,0.44886244
1896,224599078.0,0.4222751
1896,224621622.0,0.387580668
1896,224644281.0,0.348908232
1896,224666949.0,0.3110414
1896,224689489.0,0.27881438
1896,224712086.0,0.25544976
1896,224734688.0,0.24014192
1896,224757275.0,0.233696492
1896,224779955.0,0.2441703
1896,224802495.0,0.2675349
1896,224825039.0,0.29653924
1896,224847602.0,0.3360174
1896,224870129.0,0.38516364
1896,224892721.0,0.409333936
1896,224915373.0,0.435971616
1896,224938031.0,0.459336232
1896,224960692.0,0.47867244
1896,224983287.0,0.4778668
1896,225005818.0,0.46578164
1896,225028408.0,0.438388616
1896,225051084.0,0.4044999
1896,225073627.0,0.37227284
1896,225096233.0,0.33037764
1896,225118828.0,0.29009384
1896,225141411.0,0.2602838
1896,225163947.0,0.24658732
1896,225186533.0,0.22241702
1896,225209135.0,0.236919216
1896,225231811.0,0.25222704
1896,225254395.0,0.2844541
1896,225276955.0,0.30781874
1896,225299547.0,0.350519536
1896,225322216.0,0.39483176
1896,225344810.0,0.4230808
1896,225367358.0,0.4528908
1896,225389901.0,0.4770611
1896,225412461.0,0.47947812
1896,225435057.0,0.4681987
1896,225457606.0,0.4528908
1896,225480142.0,0.42388648
1896,225502727.0,0.38999772
1896,225525318.0,0.35454796
1896,225547918.0,0.31748684
1896,225570502.0,0.28525978
1896,225593112.0,0.25786676
1896,225615693.0,0.240947584
1896,225638365.0,0.244975968
1896,225661021.0,0.25706112
1896,225683611.0,0.27881438
1896,225706213.0,0.30540168
1896,225728783.0,0.34165712
1896,225751377.0,0.37549552
1896,225773967.0,0.4069169
1896,225796522.0,0.43919432
1896,225819089.0,0.46175324
1896,225841675.0,0.473838432
1896,225864338.0,0.474644068
1896,225887000.0,0.45530784
1897,225909613.0,0.4367773
