vuelta,tiempo_us,voltaje_V
556,-226152490.0,0.49962004
556,-226129870.0,0.549572
556,-226107369.0,0.59388416
556,-226084732.0,0.60113524
556,-226062058.0,0.5930785
556,-226039462.0,0.5697139
556,-226016905.0,0.5254017
556,-225994335.0,0.47625544
556,-225971736.0,0.4134127
556,-225949183.0,0.3666331
556,-225926620.0,0.29895628
556,-225904017.0,0.2538384
556,-225881482.0,0.225639732
556,-225858813.0,0.21838864
556,-225836212.0,0.2264454
556,-225813673.0,0.26511788
556,-225791083.0,0.31345844
556,-225768487.0,0.355353632
556,-225745838.0,0.402082836
556,-225723183.0,0.474644068
556,-225700522.0,0.52701308
556,-225677928.0,0.5689082
556,-225655385.0,0.5922728
556,-225632823.0,0.5995239
556,-225610268.0,0.58179904
556,-225587670.0,0.53587544
556,-225565056.0,0.497203016
556,-225542342.0,0.420663736
556,-225519629.0,0.37066148
556,-225496990.0,0.2949279
556,-225474446.0,0.24819868
556,-225451856.0,0.2167773
556,-225429313.0,0.20141908
556,-225406721.0,0.20383612
556,-225384126.0,0.23127946
556,-225361514.0,0.27075762
556,-225338911.0,0.3255436
556,-225316368.0,0.39563744
556,-225293760.0,0.45611356
556,-225271164.0,0.5133165
556,-225248608.0,0.56165716
556,-225226012.0,0.5987182
556,-225203472.0,0.6124147
556,-225180907.0,0.60355232
556,-225158335.0,0.5753536
556,-225135803.0,0.5334585
556,-225113261.0,0.4875349
556,-225090706.0,0.41744108
556,-225068117.0,0.37227284
556,-225045521.0,0.3013733
556,-225022969.0,0.26834056
556,-225000319.0,0.23208516
556,-224977666.0,0.23047378
556,-224955040.0,0.236919216
556,-224932351.0,0.26511788
556,-224909741.0,0.304596
556,-224887235.0,0.36905012
556,-224864625.0,0.4222751
556,-224842064.0,0.47867244
556,-224819474.0,0.54151524
556,-224796868.0,0.56487984
556,-224774285.0,0.5922728
556,-224751725.0,0.5866331
556,-224729183.0,0.5584344
556,-224706631.0,0.522179
556,-224684142.0,0.45853056
556,-224661536.0,0.4134127
556,-224638984.0,0.3561593
556,-224616423.0,0.2949279
556,-224593874.0,0.24981002
556,-224571254.0,0.2232227
556,-224548692.0,0.21436026
556,-224526073.0,0.217582968
556,-224503410.0,0.23208516
556,-224480811.0,0.274786
556,-224458295.0,0.33118334
556,-224435611.0,0.39483176
556,-224412990.0,0.4528908
557,-224390396.0,0.5076768
557,-224367828.0,0.56165716
557,-224345248.0,0.58743876
558,-224322632.0,0.60516364
