vuelta,tiempo_us,voltaje_V
577,-194491565.0,0.5076768
577,-194468997.0,0.5568231
577,-194446441.0,0.5898558
578,-194423868.0,0.59388416
578,-194401269.0,0.5898558
578,-194378725.0,0.56487984
578,-194356120.0,0.5181506
578,-194333575.0,0.47625544
578,-194310970.0,0.415024
578,-194288472.0,0.3456855
578,-194265911.0,0.2876768
578,-194243370.0,0.24739298
578,-194220767.0,0.2264454
578,-194198235.0,0.2167773
578,-194175677.0,0.23047378
578,-194153067.0,0.27236894
578,-194130437.0,0.30298466
578,-194107823.0,0.371467136
578,-194085110.0,0.435971616
578,-194062360.0,0.4875349
578,-194039784.0,0.5229847
578,-194017214.0,0.5826047
578,-193994674.0,0.6099977
578,-193972109.0,0.5898558
578,-193949574.0,0.5681025
578,-193927022.0,0.52862436
578,-193904426.0,0.4730327
578,-193881870.0,0.414218332
578,-193859193.0,0.348908232
578,-193836526.0,0.2876768
578,-193813984.0,0.24739298
578,-193791372.0,0.21597162
578,-193768761.0,0.2046418
578,-193746207.0,0.207109168
578,-193723557.0,0.236919216
578,-193700879.0,0.27962004
578,-193678276.0,0.340045784
578,-193655592.0,0.40611124
578,-193632993.0,0.46981004
578,-193610374.0,0.524596
578,-193587880.0,0.5689082
578,-193565320.0,0.61805444
578,-193542682.0,0.6132204
578,-193520075.0,0.606775
578,-193497549.0,0.5681025
578,-193474973.0,0.5366811
578,-193452432.0,0.46981004
578,-193429809.0,0.412606968
578,-193407137.0,0.34487984
578,-193384536.0,0.29895628
578,-193361938.0,0.24981002
578,-193339317.0,0.22805678
578,-193316710.0,0.2232227
578,-193294155.0,0.24014192
578,-193271568.0,0.27075762
578,-193248944.0,0.31345844
578,-193226350.0,0.37388416
578,-193203761.0,0.4335546
578,-193181228.0,0.4907576
578,-193158527.0,0.5382925
578,-193135978.0,0.5697139
578,-193113426.0,0.58743876
578,-193090837.0,0.579382
578,-193068342.0,0.5536004
578,-193045816.0,0.51089952
578,-193023227.0,0.47625544
578,-193000584.0,0.4028885
578,-192977966.0,0.340045784
578,-192955242.0,0.28525978
578,-192932628.0,0.23933622
578,-192910012.0,0.21597162
578,-192887403.0,0.21274892
578,-192864804.0,0.21274892
578,-192842210.0,0.24658732
578,-192819616.0,0.29251088
578,-192797005.0,0.3392401
578,-192774429.0,0.4036942
578,-192751882.0,0.46497596
579,-192729255.0,0.5173449
