periodo_ms,t_vuelta_us,voltaje,t_voltaje_us,vuelta
,,0.7816571,514323,9
,,0.8268254,514605,9
,,1.505356,514886,9
,,1.2192401,515166,9
,,1.3167774,515450,9
,,1.1088624,515734,9
,,2.0049758,516015,9
,,1.3860654,516297,9
,,1.6254016,516579,9
,,1.1628428,516861,9
,,1.7938384,517142,9
,,1.8260654,517425,9
,,1.4731289,517707,9
,,1.6536508,517990,9
,,1.3852598,518273,9
,,1.4126527,518556,9
,,1.2474891,518839,9
,,1.067773,519120,9
,,1.1201419,519403,9
,,1.2031266,519686,9
,,0.8687205,519967,9
,,0.5254017,520250,9
,,0.467392984,520533,9
,,0.1909453,520816,9
,,0.08217899,521098,9
,,0.0,521378,9
,,0.04834058,521662,9
,,0.0,521943,9
,,0.0,522225,9
,,0.0,522507,9
,,0.0,522790,9
,,0.0,523071,9
,,0.0,523354,9
,,0.0,523635,9
,,0.0,523917,9
,,0.027392994,524199,9
,,0.0,524480,9
,,0.0362554368,524763,9
,,0.0,525045,9
,,0.0,525328,9
,,0.9734584,525608,9
,,0.7687663,525891,9
,,0.6463035,526174,9
,,1.2103777,526456,9
,,0.98393224,526738,9
,,0.88483408,527020,9
,,1.1032226,527304,9
,,1.18943,527587,9
,,1.5359716,527868,9
,,1.5561135,528153,9
,,1.6487663,528435,9
,,1.7793362,528717,9
,,1.90587768,529000,9
,,1.95019,529282,9
,,2.0057814,529562,9
,,2.0283406,529845,9
,,2.0404258,530128,9
,,2.100096,530411,9
,,2.177441,530693,9
,,2.1137924,530975,9
,,1.9638864,531258,9
,,2.1871092,531540,9
,,2.1863034,531823,9
,,2.0307576,532106,9
,,2.0517052,532388,9
,,1.4416572,532671,9
,,1.5915634,532953,9
,,1.3884824,533234,9
,,1.5206637,533518,9
,,1.4037904,533801,9
,,0.20141908,534083,9
,,0.7945479,534365,9
,,0.3561593,534649,9
,,0.71317464,534932,9
,,0.43436024,535214,9
,,0.23450216,535496,9
,,0.33037764,535811,10
