vuelta,tiempo_us,voltaje_V
2078,-43278962.0,0.058008696
2078,-43256346.0,0.10151522
2078,-43233741.0,0.15227284
2078,-43211151.0,0.1973907
2078,-43188601.0,0.24255892
2078,-43166000.0,0.2981506
2078,-43143471.0,0.33360036
2078,-43120866.0,0.34407416
2078,-43098283.0,0.34326848
2078,-43075688.0,0.304596
2078,-43053190.0,0.28606544
2078,-43030578.0,0.24658732
2078,-43007967.0,0.18530556
2078,-42985290.0,0.12810254
2078,-42962649.0,0.10312657
2078,-42940010.0,0.04189517
2078,-42917452.0,0.029004348
2078,-42894844.0,0.013696497
2078,-42872231.0,0.0096681152
2078,-42849635.0,0.06042573
2078,-42827098.0,0.12326848
2078,-42804501.0,0.17563744
2078,-42781919.0,0.244975968
2078,-42759248.0,0.31909816
2078,-42736659.0,0.37549552
2078,-42714081.0,0.4335546
2078,-42691546.0,0.4432227
2078,-42668996.0,0.4432227
2078,-42646446.0,0.4432227
2078,-42623881.0,0.39644312
2078,-42601291.0,0.35132524
2078,-42578695.0,0.2884825
2078,-42556152.0,0.21436026
2078,-42533540.0,0.15630122
2078,-42510933.0,0.10070954
2078,-42488314.0,0.061231404
2078,-42465668.0,0.04350652
2078,-42443051.0,0.012890821
2078,-42420385.0,0.03303273
2078,-42397818.0,0.063648424
2078,-42375225.0,0.10312657
2078,-42352618.0,0.15146714
2078,-42330010.0,0.20222476
2078,-42307412.0,0.25786676
2078,-42284818.0,0.304596
2078,-42262305.0,0.33762876
2078,-42239714.0,0.350519536
2078,-42217027.0,0.34487984
2078,-42194440.0,0.32715496
2078,-42171841.0,0.2876768
2078,-42149305.0,0.25303274
2078,-42126696.0,0.18611124
2078,-42104119.0,0.12568552
2078,-42081520.0,0.08379034
2078,-42058979.0,0.0370611136
2078,-42036311.0,0.01772488
2078,-42013768.0,0.013696497
2078,-41991144.0,0.029004348
2078,-41968540.0,0.07009385
2078,-41945978.0,0.13051957
2078,-41923331.0,0.18127718
2078,-41900661.0,0.24255892
2078,-41878022.0,0.304596
2078,-41855520.0,0.3626047
2078,-41832960.0,0.415024
2078,-41810470.0,0.43919432
2078,-41787892.0,0.435971616
2078,-41765233.0,0.4230808
2078,-41742688.0,0.38194096
2078,-41720096.0,0.3456855
2078,-41697541.0,0.28042572
2078,-41674948.0,0.207109168
2078,-41652277.0,0.14905013
2078,-41629664.0,0.09345845
2078,-41607107.0,0.05317464
2078,-41584565.0,0.027392994
2078,-41561955.0,0.0193362308
2078,-41539268.0,0.03142138
2079,-41516691.0,0.056397344
2079,-41494088.0,0.09909819
2079,-41471528.0,0.15710689
2079,-41448902.0,0.20544746
2079,-41426299.0,0.2699519
2079,-41403728.0,0.30298466
2079,-41381072.0,0.33279468
2079,-41358421.0,0.34649116
2079,-41335810.0,0.3392401
2079,-41313244.0,0.32232088
2079,-41290643.0,0.29009384
2079,-41268064.0,0.23208516
2079,-41245479.0,0.173220416
2079,-41222805.0,0.13132523
2079,-41200193.0,0.07009385
2079,-41177620.0,0.0378667868
2079,-41154949.0,0.016919204
2079,-41132338.0,0.020141908
2079,-41109750.0,0.042700844
2079,-41087145.0,0.06767681
2079,-41064593.0,0.12246281
2079,-41041970.0,0.18933394
2079,-41019365.0,0.2715633
2079,-40996804.0,0.329572
2079,-40974309.0,0.37710688
2079,-40951698.0,0.43194324
2079,-40929104.0,0.44483404
2079,-40906493.0,0.452085152
2079,-40883811.0,0.4335546
2079,-40861259.0,0.39080336
2079,-40838632.0,0.350519536
2079,-40815906.0,0.27317464
2079,-40793262.0,0.210331868
2079,-40770587.0,0.1595239
2079,-40748026.0,0.09345845
2079,-40725466.0,0.05075761
2079,-40702910.0,0.02417029
2079,-40680344.0,0.016919204
2079,-40657744.0,0.0378667868
2079,-40635066.0,0.080567632
2079,-40612498.0,0.11118334
2079,-40589882.0,0.16194094
2079,-40567278.0,0.21516593
2079,-40544550.0,0.26511788
2079,-40521947.0,0.31990388
2079,-40499345.0,0.340045784
2079,-40476667.0,0.348908232
2079,-40453991.0,0.34407416
2079,-40431408.0,0.32715496
2079,-40408801.0,0.28042572
2079,-40386203.0,0.22483406
2079,-40363581.0,0.1699977
2079,-40341041.0,0.113600368
2079,-40318377.0,0.06687114
2079,-40295812.0,0.02175326
2079,-40273210.0,0.016919204
2079,-40250560.0,0.0193362308
2079,-40227871.0,0.034644084
2079,-40205277.0,0.0725108736
2079,-40182603.0,0.117628744
2079,-40159927.0,0.1836942
2079,-40137386.0,0.2610895
2079,-40114829.0,0.31990388
2079,-40092225.0,0.3795239
2079,-40069663.0,0.414218332
2079,-40046996.0,0.4327489
2079,-40024435.0,0.4335546
2079,-40001900.0,0.4198581
2079,-39979343.0,0.37710688
2079,-39956738.0,0.33037764
2079,-39934130.0,0.26834056
2079,-39911529.0,0.210331868
2079,-39888859.0,0.1401877
2079,-39866295.0,0.08137331
2079,-39843738.0,0.04592355
2079,-39821190.0,0.023364612
2079,-39798569.0,0.020141908
2079,-39775979.0,0.032227056
2080,-39753294.0,0.06284276
