vuelta,tiempo_us,voltaje_V
211,-25430707.0,1.0226047
211,-25408098.0,0.96056768
211,-25385534.0,0.8872511
211,-25362975.0,0.8009933
211,-25340423.0,0.7139803
211,-25317847.0,0.6099977
211,-25295295.0,0.5229847
211,-25272744.0,0.48511784
211,-25250152.0,0.435165936
211,-25227501.0,0.42388648
211,-25204909.0,0.44725108
211,-25182318.0,0.51009384
211,-25159729.0,0.5697139
211,-25137178.0,0.6680567
211,-25114618.0,0.76796068
211,-25092052.0,0.8590524
211,-25069503.0,0.94445416
211,-25046926.0,0.9992401
211,-25024371.0,1.047631
211,-25001836.0,1.067773
211,-24979296.0,1.0508537
211,-24956703.0,1.014548
211,-24934168.0,0.9468711
211,-24911618.0,0.87758296
211,-24889013.0,0.79535368
211,-24866437.0,0.71317464
211,-24843841.0,0.66644544
211,-24821254.0,0.61805444
211,-24798660.0,0.5922728
211,-24776125.0,0.6124147
211,-24753574.0,0.63341268
211,-24730990.0,0.677724836
211,-24708333.0,0.74298468
211,-24685761.0,0.8042161
211,-24663192.0,0.8840284
211,-24640665.0,0.947676864
211,-24617992.0,1.0000458
211,-24595414.0,1.026633
211,-24572875.0,1.024216
211,-24550351.0,0.9992401
211,-24527804.0,0.94042576
211,-24505218.0,0.8703319
211,-24482664.0,0.79293656
211,-24460061.0,0.6978668
211,-24437514.0,0.60516364
211,-24414916.0,0.5262074
211,-24392380.0,0.4730327
211,-24369829.0,0.438388616
211,-24347153.0,0.44483404
211,-24324565.0,0.45530784
211,-24301981.0,0.5028428
211,-24279443.0,0.579382
211,-24256950.0,0.65919436
211,-24234352.0,0.752652736
211,-24211691.0,0.8389105
211,-24189133.0,0.9259235
211,-24166574.0,0.9895719
211,-24144023.0,1.0282445
211,-24121428.0,1.0411856
211,-24098836.0,1.0290501
211,-24076241.0,0.98796068
211,-24053658.0,0.9267292
211,-24031116.0,0.8687205
211,-24008578.0,0.799382036
211,-23985921.0,0.7163973
211,-23963371.0,0.6583887
211,-23940818.0,0.6172488
211,-23918292.0,0.5995239
211,-23895734.0,0.5963012
211,-23873198.0,0.6350241
211,-23850640.0,0.68094752
211,-23828054.0,0.7478187
211,-23805497.0,0.81871824
211,-23782911.0,0.89853052
211,-23760324.0,0.9573449
211,-23737776.0,1.0081025
211,-23715174.0,1.0363516
211,-23692623.0,1.0331288
212,-23670000.0,1.0185763
