vuelta,tiempo_us,voltaje_V
221,-7838540.0,0.9895719
221,-7815972.0,0.947676864
221,-7793294.0,0.86791484
221,-7770694.0,0.7848798
221,-7748153.0,0.6962554
221,-7725617.0,0.5930785
221,-7703042.0,0.5165392
221,-7680479.0,0.46578164
221,-7657880.0,0.427109168
221,-7635207.0,0.42872052
221,-7612627.0,0.45772488
221,-7590022.0,0.5173449
221,-7567478.0,0.579382
221,-7544977.0,0.68658732
221,-7522400.0,0.7800458
221,-7499824.0,0.87274888
221,-7477226.0,0.95815052
221,-7454644.0,1.0201877
221,-7432050.0,1.0564934
221,-7409454.0,1.0637446
221,-7386871.0,1.0460197
221,-7364278.0,0.994406032
221,-7341611.0,0.9355917
221,-7319063.0,0.8606637
221,-7296514.0,0.7776287
221,-7273963.0,0.7115633
221,-7251409.0,0.6463035
221,-7228859.0,0.6116091
221,-7206304.0,0.5954955
221,-7183751.0,0.6075807
221,-7161201.0,0.6358297
221,-7138649.0,0.687393
221,-7116157.0,0.7574868
221,-7093621.0,0.8332707
221,-7071054.0,0.90175325
221,-7048347.0,0.95815052
221,-7025755.0,1.0105195
221,-7003157.0,1.0258274
221,-6980572.0,1.0169649
221,-6957979.0,0.9863493
221,-6935437.0,0.92914624
221,-6912847.0,0.85744104
221,-6890245.0,0.770377636
221,-6867595.0,0.6817533
221,-6845036.0,0.59388416
221,-6822459.0,0.5189563
221,-6799898.0,0.46578164
221,-6777297.0,0.4335546
221,-6754763.0,0.43919432
221,-6732192.0,0.46497596
221,-6709575.0,0.5165392
221,-6687041.0,0.5922728
221,-6664489.0,0.68094752
221,-6641894.0,0.7760174
221,-6619334.0,0.8630808
221,-6596796.0,0.9355917
221,-6574241.0,1.0024628
221,-6551660.0,1.0282445
221,-6529064.0,1.047631
221,-6506544.0,1.0274388
221,-6483949.0,0.9734584
221,-6461413.0,0.9162555
221,-6438853.0,0.8461616
221,-6416334.0,0.7752117
221,-6393766.0,0.705923568
221,-6371109.0,0.6446921
221,-6348562.0,0.6213275
221,-6326018.0,0.61080336
221,-6303418.0,0.6059693
221,-6280861.0,0.6454978
221,-6258316.0,0.68578168
221,-6235739.0,0.7615152
221,-6213185.0,0.82924232
221,-6190618.0,0.907393
221,-6168136.0,0.963790336
221,-6145474.0,1.0161593
221,-6122876.0,1.0411856
221,-6100291.0,1.0331288
222,-6077680.0,0.9927947
